annee,ecole_id,academie,departement,rep_status,niveau,discipline,taille_classe,effectif_ecole,ips_ecole,exposition_dedoublement,score,taux_maitrise
2018,29,Lille,Moselle,REP,6e,Mathématiques,16,14,5.73,1,77.8,69.05
2018,30,Bordeaux,Nord,REP,CP,Français,22,19,-16.85,0,51.02,47.28
2018,30,Bordeaux,Nord,REP,CP,Mathématiques,23,19,-16.85,0,55.13,61.46
2018,30,Bordeaux,Nord,REP,CE1,Français,24,19,-16.85,0,54.08,53.54
2018,30,Bordeaux,Nord,REP,CE1,Mathématiques,23,19,-16.85,0,53.02,51.71
2018,30,Bordeaux,Nord,REP,CM1,Français,23,19,-16.85,0,61.21,52.98
2018,30,Bordeaux,Nord,REP,CM1,Mathématiques,20,19,-16.85,0,64.03,58.56
2018,30,Bordeaux,Nord,REP,CM2,Français,22,19,-16.85,0,70.39,60.99
2018,30,Bordeaux,Nord,REP,CM2,Mathématiques,23,19,-16.85,0,65.18,53.15
2018,30,Bordeaux,Nord,REP,6e,Français,25,19,-16.85,0,67.42,52.57
2018,30,Bordeaux,Nord,REP,6e,Mathématiques,18,19,-16.85,1,77.38,67.88
2018,31,Nantes,Paris,Hors EP,CP,Français,24,23,4.08,0,68.93,64.96
2018,31,Nantes,Paris,Hors EP,CP,Mathématiques,18,23,4.08,0,67.85,50.24
2018,31,Nantes,Paris,Hors EP,CE1,Français,23,23,4.08,0,71.97,69.17
2018,31,Nantes,Paris,Hors EP,CE1,Mathématiques,26,23,4.08,0,67.2,58.2
2018,31,Nantes,Paris,Hors EP,CM1,Français,24,23,4.08,0,74.71,65.8
2018,31,Nantes,Paris,Hors EP,CM1,Mathématiques,25,23,4.08,0,70.68,67.09
2018,31,Nantes,Paris,Hors EP,CM2,Français,25,23,4.08,0,76.89,72.16
2018,31,Nantes,Paris,Hors EP,CM2,Mathématiques,25,23,4.08,0,78.65,64.67
2018,31,Nantes,Paris,Hors EP,6e,Français,21,23,4.08,0,87.37,77.12
2018,31,Nantes,Paris,Hors EP,6e,Mathématiques,21,23,4.08,0,88.76,69.15
2018,32,Paris,Puy-de-Dôme,REP,CP,Français,24,21,-16.53,0,51.29,51.93
2018,32,Paris,Puy-de-Dôme,REP,CP,Mathématiques,20,21,-16.53,0,53.22,50.42
2018,32,Paris,Puy-de-Dôme,REP,CE1,Français,24,21,-16.53,0,52.56,56.4
2018,32,Paris,Puy-de-Dôme,REP,CE1,Mathématiques,18,21,-16.53,1,65.75,54.35
2018,32,Paris,Puy-de-Dôme,REP,CM1,Français,21,21,-16.53,0,69.82,62.09
2018,32,Paris,Puy-de-Dôme,REP,CM1,Mathématiques,20,21,-16.53,0,56.2,52.07
2018,32,Paris,Puy-de-Dôme,REP,CM2,Français,16,21,-16.53,1,75.91,67.75
2018,32,Paris,Puy-de-Dôme,REP,CM2,Mathématiques,23,21,-16.53,0,76.16,63.85
2018,32,Paris,Puy-de-Dôme,REP,6e,Français,24,21,-16.53,0,71.71,63.01
2018,32,Paris,Puy-de-Dôme,REP,6e,Mathématiques,21,21,-16.53,0,70.6,63.56
2018,33,Lyon,Saône-et-Loire,REP,CP,Français,15,18,7.84,1,65.26,59.42
2018,33,Lyon,Saône-et-Loire,REP,CP,Mathématiques,18,18,7.84,1,65.75,56.43
2018,33,Lyon,Saône-et-Loire,REP,CE1,Français,19,18,7.84,0,69.15,64.49
2018,33,Lyon,Saône-et-Loire,REP,CE1,Mathématiques,18,18,7.84,1,74.53,71.33
2018,33,Lyon,Saône-et-Loire,REP,CM1,Français,18,18,7.84,1,80.63,72.43
2018,33,Lyon,Saône-et-Loire,REP,CM1,Mathématiques,13,18,7.84,1,78.09,61.32
2018,33,Lyon,Saône-et-Loire,REP,CM2,Français,14,18,7.84,1,88.81,79.59
2018,33,Lyon,Saône-et-Loire,REP,CM2,Mathématiques,20,18,7.84,0,67.92,55.42
2018,33,Lyon,Saône-et-Loire,REP,6e,Français,15,18,7.84,1,88.4,75.51
2018,33,Lyon,Saône-et-Loire,REP,6e,Mathématiques,19,18,7.84,0,73.41,66.68
2018,34,Lille,Ain,Hors EP,CP,Français,24,23,-9.0,0,64.69,57.64
2018,34,Lille,Ain,Hors EP,CP,Mathématiques,29,23,-9.0,0,57.58,52.93
2018,34,Lille,Ain,Hors EP,CE1,Français,20,23,-9.0,0,69.1,60.67
2018,34,Lille,Ain,Hors EP,CE1,Mathématiques,23,23,-9.0,0,73.64,64.25
2018,34,Lille,Ain,Hors EP,CM1,Français,28,23,-9.0,0,72.2,64.28
2018,34,Lille,Ain,Hors EP,CM1,Mathématiques,25,23,-9.0,0,71.64,72.31
2018,34,Lille,Ain,Hors EP,CM2,Français,19,23,-9.0,0,76.01,63.97
2018,34,Lille,Ain,Hors EP,CM2,Mathématiques,25,23,-9.0,0,79.73,71.58
2018,34,Lille,Ain,Hors EP,6e,Français,24,23,-9.0,0,90.11,81.42
2018,34,Lille,Ain,Hors EP,6e,Mathématiques,25,23,-9.0,0,85.95,74.81
2018,35,Bordeaux,Bas-Rhin,REP,CP,Français,26,22,0.02,0,39.77,34.96
2018,35,Bordeaux,Bas-Rhin,REP,CP,Mathématiques,19,22,0.02,0,52.47,49.4
2018,35,Bordeaux,Bas-Rhin,REP,CE1,Français,18,22,0.02,1,66.57,55.96
2018,35,Bordeaux,Bas-Rhin,REP,CE1,Mathématiques,28,22,0.02,0,58.11,52.46
2018,35,Bordeaux,Bas-Rhin,REP,CM1,Français,21,22,0.02,0,60.13,46.35
2018,35,Bordeaux,Bas-Rhin,REP,CM1,Mathématiques,22,22,0.02,0,56.91,53.28
2018,35,Bordeaux,Bas-Rhin,REP,CM2,Français,18,22,0.02,1,78.57,69.17
2018,35,Bordeaux,Bas-Rhin,REP,CM2,Mathématiques,23,22,0.02,0,67.38,54.22
2018,35,Bordeaux,Bas-Rhin,REP,6e,Français,24,22,0.02,0,69.0,65.08
2018,35,Bordeaux,Bas-Rhin,REP,6e,Mathématiques,22,22,0.02,0,65.21,57.76
2018,36,Nantes,Bouches-du-Rhône,REP,CP,Français,25,26,18.38,0,52.75,54.62
2018,36,Nantes,Bouches-du-Rhône,REP,CP,Mathématiques,27,26,18.38,0,57.93,48.25
2018,36,Nantes,Bouches-du-Rhône,REP,CE1,Français,20,26,18.38,0,69.09,56.69
2018,36,Nantes,Bouches-du-Rhône,REP,CE1,Mathématiques,19,26,18.38,0,58.12,56.62
2018,36,Nantes,Bouches-du-Rhône,REP,CM1,Français,22,26,18.38,0,63.68,54.93
2018,36,Nantes,Bouches-du-Rhône,REP,CM1,Mathématiques,20,26,18.38,0,61.45,68.19
2018,36,Nantes,Bouches-du-Rhône,REP,CM2,Français,23,26,18.38,0,74.7,63.35
2018,36,Nantes,Bouches-du-Rhône,REP,CM2,Mathématiques,22,26,18.38,0,65.39,46.21
2018,36,Nantes,Bouches-du-Rhône,REP,6e,Français,19,26,18.38,0,71.16,52.14
2018,36,Nantes,Bouches-du-Rhône,REP,6e,Mathématiques,19,26,18.38,0,82.27,70.72
2018,37,Paris,Gironde,REP,CP,Français,22,25,-10.81,0,56.38,50.46
2018,37,Paris,Gironde,REP,CP,Mathématiques,22,25,-10.81,0,52.65,48.05
2018,37,Paris,Gironde,REP,CE1,Français,18,25,-10.81,1,64.37,59.21
2018,37,Paris,Gironde,REP,CE1,Mathématiques,22,25,-10.81,0,50.54,49.5
2018,37,Paris,Gironde,REP,CM1,Français,22,25,-10.81,0,65.88,67.56
2018,37,Paris,Gironde,REP,CM1,Mathématiques,24,25,-10.81,0,53.8,60.0
2018,37,Paris,Gironde,REP,CM2,Français,20,25,-10.81,0,74.6,66.07
2018,37,Paris,Gironde,REP,CM2,Mathématiques,20,25,-10.81,0,58.77,54.1
2018,37,Paris,Gironde,REP,6e,Français,17,25,-10.81,1,90.06,83.82
2018,37,Paris,Gironde,REP,6e,Mathématiques,19,25,-10.81,0,74.16,61.8
2018,38,Lyon,Hérault,Hors EP,CP,Français,25,26,20.88,0,72.7,64.92
2018,38,Lyon,Hérault,Hors EP,CP,Mathématiques,28,26,20.88,0,60.49,55.89
2018,38,Lyon,Hérault,Hors EP,CE1,Français,26,26,20.88,0,67.54,64.24
2018,38,Lyon,Hérault,Hors EP,CE1,Mathématiques,28,26,20.88,0,69.18,69.72
2018,38,Lyon,Hérault,Hors EP,CM1,Français,30,26,20.88,0,72.02,65.84
2018,38,Lyon,Hérault,Hors EP,CM1,Mathématiques,24,26,20.88,0,76.21,63.82
2018,38,Lyon,Hérault,Hors EP,CM2,Français,30,26,20.88,0,80.34,68.54
2018,38,Lyon,Hérault,Hors EP,CM2,Mathématiques,29,26,20.88,0,66.84,50.38
2018,38,Lyon,Hérault,Hors EP,6e,Français,28,26,20.88,0,85.78,74.58
2018,38,Lyon,Hérault,Hors EP,6e,Mathématiques,23,26,20.88,0,86.9,84.11
2018,39,Lille,Loire,REP,CP,Français,16,20,-4.73,1,67.59,65.19
2018,39,Lille,Loire,REP,CP,Mathématiques,17,20,-4.73,1,60.46,50.32
2018,39,Lille,Loire,REP,CE1,Français,19,20,-4.73,0,60.77,45.9
2018,39,Lille,Loire,REP,CE1,Mathématiques,23,20,-4.73,0,57.32,52.72
2018,39,Lille,Loire,REP,CM1,Français,15,20,-4.73,1,71.95,70.09
2018,39,Lille,Loire,REP,CM1,Mathématiques,14,20,-4.73,1,71.87,57.97
2018,39,Lille,Loire,REP,CM2,Français,23,20,-4.73,0,64.89,61.15
2018,39,Lille,Loire,REP,CM2,Mathématiques,22,20,-4.73,0,74.09,64.37
2018,39,Lille,Loire,REP,6e,Français,22,20,-4.73,0,67.15,66.61
2018,39,Lille,Loire,REP,6e,Mathématiques,19,20,-4.73,0,71.01,63.17
2018,40,Bordeaux,Maine-et-Loire,REP,CP,Français,17,22,3.52,1,66.86,64.18
2018,40,Bordeaux,Maine-et-Loire,REP,CP,Mathématiques,16,22,3.52,1,59.59,59.9
2018,40,Bordeaux,Maine-et-Loire,REP,CE1,Français,22,22,3.52,0,60.68,65.56
2018,40,Bordeaux,Maine-et-Loire,REP,CE1,Mathématiques,22,22,3.52,0,58.78,68.53
2018,40,Bordeaux,Maine-et-Loire,REP,CM1,Français,20,22,3.52,0,63.03,60.0
2018,40,Bordeaux,Maine-et-Loire,REP,CM1,Mathématiques,22,22,3.52,0,59.45,50.27
2018,40,Bordeaux,Maine-et-Loire,REP,CM2,Français,27,22,3.52,0,66.79,56.76
2018,40,Bordeaux,Maine-et-Loire,REP,CM2,Mathématiques,23,22,3.52,0,65.43,58.23
2018,40,Bordeaux,Maine-et-Loire,REP,6e,Français,22,22,3.52,0,69.01,63.69
2018,40,Bordeaux,Maine-et-Loire,REP,6e,Mathématiques,26,22,3.52,0,70.32,60.94
2018,41,Nantes,Moselle,REP+,CP,Français,18,16,-4.53,1,50.66,53.76
2018,41,Nantes,Moselle,REP+,CP,Mathématiques,15,16,-4.53,1,57.15,48.23
2018,41,Nantes,Moselle,REP+,CE1,Français,19,16,-4.53,0,58.16,59.35
2018,41,Nantes,Moselle,REP+,CE1,Mathématiques,12,16,-4.53,1,63.19,59.99
2018,41,Nantes,Moselle,REP+,CM1,Français,12,16,-4.53,1,68.35,63.3
2018,41,Nantes,Moselle,REP+,CM1,Mathématiques,17,16,-4.53,1,66.25,61.51
2018,41,Nantes,Moselle,REP+,CM2,Français,20,16,-4.53,0,68.17,47.02
2018,41,Nantes,Moselle,REP+,CM2,Mathématiques,15,16,-4.53,1,69.72,53.65
2018,41,Nantes,Moselle,REP+,6e,Français,16,16,-4.53,1,84.08,66.74
2018,41,Nantes,Moselle,REP+,6e,Mathématiques,17,16,-4.53,1,71.33,60.15
2018,42,Paris,Nord,REP,CP,Français,23,17,-22.45,0,53.52,50.48
2018,42,Paris,Nord,REP,CP,Mathématiques,19,17,-22.45,0,45.06,51.55
2018,42,Paris,Nord,REP,CE1,Français,17,17,-22.45,1,67.39,58.36
2018,42,Paris,Nord,REP,CE1,Mathématiques,17,17,-22.45,1,68.43,62.81
2018,42,Paris,Nord,REP,CM1,Français,20,17,-22.45,0,63.47,60.72
2018,42,Paris,Nord,REP,CM1,Mathématiques,17,17,-22.45,1,81.34,62.47
2018,42,Paris,Nord,REP,CM2,Français,21,17,-22.45,0,73.76,60.9
2018,42,Paris,Nord,REP,CM2,Mathématiques,24,17,-22.45,0,66.39,65.0
2018,42,Paris,Nord,REP,6e,Français,18,17,-22.45,1,83.33,70.62
2018,42,Paris,Nord,REP,6e,Mathématiques,19,17,-22.45,0,77.71,68.75
2018,43,Lyon,Paris,REP,CP,Français,24,21,7.86,0,52.32,45.94
2018,43,Lyon,Paris,REP,CP,Mathématiques,20,21,7.86,0,46.78,48.0
2018,43,Lyon,Paris,REP,CE1,Français,22,21,7.86,0,57.36,39.23
2018,43,Lyon,Paris,REP,CE1,Mathématiques,19,21,7.86,0,64.09,55.26
2018,43,Lyon,Paris,REP,CM1,Français,23,21,7.86,0,58.18,61.76
2018,43,Lyon,Paris,REP,CM1,Mathématiques,22,21,7.86,0,63.65,69.91
2018,43,Lyon,Paris,REP,CM2,Français,26,21,7.86,0,65.36,56.48
2018,43,Lyon,Paris,REP,CM2,Mathématiques,21,21,7.86,0,70.54,62.44
2018,43,Lyon,Paris,REP,6e,Français,21,21,7.86,0,82.85,70.76
2018,43,Lyon,Paris,REP,6e,Mathématiques,28,21,7.86,0,67.35,69.73
2018,44,Lille,Puy-de-Dôme,REP,CP,Français,24,27,-10.25,0,55.82,53.16
2018,44,Lille,Puy-de-Dôme,REP,CP,Mathématiques,20,27,-10.25,0,45.85,39.04
2018,44,Lille,Puy-de-Dôme,REP,CE1,Français,19,27,-10.25,0,60.36,61.67
2018,44,Lille,Puy-de-Dôme,REP,CE1,Mathématiques,23,27,-10.25,0,43.1,43.35
2018,44,Lille,Puy-de-Dôme,REP,CM1,Français,23,27,-10.25,0,71.7,56.47
2018,44,Lille,Puy-de-Dôme,REP,CM1,Mathématiques,22,27,-10.25,0,67.85,63.39
2018,44,Lille,Puy-de-Dôme,REP,CM2,Français,24,27,-10.25,0,66.89,62.13
2018,44,Lille,Puy-de-Dôme,REP,CM2,Mathématiques,25,27,-10.25,0,58.83,59.39
2018,44,Lille,Puy-de-Dôme,REP,6e,Français,20,27,-10.25,0,76.45,67.88
2018,44,Lille,Puy-de-Dôme,REP,6e,Mathématiques,21,27,-10.25,0,70.97,60.15
2018,45,Bordeaux,Saône-et-Loire,REP,CP,Français,16,20,3.87,1,70.67,57.15
2018,45,Bordeaux,Saône-et-Loire,REP,CP,Mathématiques,18,20,3.87,1,61.65,63.55
2018,45,Bordeaux,Saône-et-Loire,REP,CE1,Français,20,20,3.87,0,59.71,58.1
2018,45,Bordeaux,Saône-et-Loire,REP,CE1,Mathématiques,14,20,3.87,1,68.27,71.41
2018,45,Bordeaux,Saône-et-Loire,REP,CM1,Français,19,20,3.87,0,67.87,63.89
2018,45,Bordeaux,Saône-et-Loire,REP,CM1,Mathématiques,21,20,3.87,0,53.78,43.16
2018,45,Bordeaux,Saône-et-Loire,REP,CM2,Français,20,20,3.87,0,68.45,68.1
2018,45,Bordeaux,Saône-et-Loire,REP,CM2,Mathématiques,18,20,3.87,1,70.76,56.78
2018,45,Bordeaux,Saône-et-Loire,REP,6e,Français,12,20,3.87,1,86.41,72.82
2018,45,Bordeaux,Saône-et-Loire,REP,6e,Mathématiques,18,20,3.87,1,89.32,81.73
2018,46,Nantes,Ain,Hors EP,CP,Français,19,19,6.66,0,76.32,61.07
2018,46,Nantes,Ain,Hors EP,CP,Mathématiques,23,19,6.66,0,60.98,60.21
2018,46,Nantes,Ain,Hors EP,CE1,Français,14,19,6.66,0,72.61,71.96
2018,46,Nantes,Ain,Hors EP,CE1,Mathématiques,17,19,6.66,0,77.58,68.94
2018,46,Nantes,Ain,Hors EP,CM1,Français,18,19,6.66,0,88.94,74.29
2018,46,Nantes,Ain,Hors EP,CM1,Mathématiques,14,19,6.66,0,76.19,69.56
2018,46,Nantes,Ain,Hors EP,CM2,Français,19,19,6.66,0,79.85,65.67
2018,46,Nantes,Ain,Hors EP,CM2,Mathématiques,17,19,6.66,0,83.16,64.67
2018,46,Nantes,Ain,Hors EP,6e,Français,16,19,6.66,0,89.52,79.73
2018,46,Nantes,Ain,Hors EP,6e,Mathématiques,20,19,6.66,0,87.34,72.43
2018,47,Paris,Bas-Rhin,Hors EP,CP,Français,20,25,-11.28,0,63.61,59.07
2018,47,Paris,Bas-Rhin,Hors EP,CP,Mathématiques,24,25,-11.28,0,55.1,52.6
2018,47,Paris,Bas-Rhin,Hors EP,CE1,Français,21,25,-11.28,0,73.48,64.9
2018,47,Paris,Bas-Rhin,Hors EP,CE1,Mathématiques,18,25,-11.28,0,65.97,60.0
2018,47,Paris,Bas-Rhin,Hors EP,CM1,Français,25,25,-11.28,0,64.38,60.51
2018,47,Paris,Bas-Rhin,Hors EP,CM1,Mathématiques,25,25,-11.28,0,70.66,65.8
2018,47,Paris,Bas-Rhin,Hors EP,CM2,Français,20,25,-11.28,0,83.31,63.55
2018,47,Paris,Bas-Rhin,Hors EP,CM2,Mathématiques,16,25,-11.28,0,86.89,69.16
2018,47,Paris,Bas-Rhin,Hors EP,6e,Français,21,25,-11.28,0,81.71,63.51
2018,47,Paris,Bas-Rhin,Hors EP,6e,Mathématiques,22,25,-11.28,0,80.76,71.81
2018,48,Lyon,Bouches-du-Rhône,Hors EP,CP,Français,22,29,18.93,0,70.42,68.55
2018,48,Lyon,Bouches-du-Rhône,Hors EP,CP,Mathématiques,28,29,18.93,0,55.87,51.43
2018,48,Lyon,Bouches-du-Rhône,Hors EP,CE1,Français,28,29,18.93,0,71.56,64.64
2018,48,Lyon,Bouches-du-Rhône,Hors EP,CE1,Mathématiques,24,29,18.93,0,68.14,62.78
2018,48,Lyon,Bouches-du-Rhône,Hors EP,CM1,Français,24,29,18.93,0,78.68,68.9
2018,48,Lyon,Bouches-du-Rhône,Hors EP,CM1,Mathématiques,23,29,18.93,0,79.17,83.4
2018,48,Lyon,Bouches-du-Rhône,Hors EP,CM2,Français,21,29,18.93,0,88.03,71.06
2018,48,Lyon,Bouches-du-Rhône,Hors EP,CM2,Mathématiques,26,29,18.93,0,79.28,72.72
2018,48,Lyon,Bouches-du-Rhône,Hors EP,6e,Français,28,29,18.93,0,86.14,79.23
2018,48,Lyon,Bouches-du-Rhône,Hors EP,6e,Mathématiques,19,29,18.93,0,97.53,83.2
2018,49,Lille,Gironde,REP+,CP,Français,13,14,1.75,1,60.48,61.55
2018,49,Lille,Gironde,REP+,CP,Mathématiques,12,14,1.75,1,60.59,56.24
2018,49,Lille,Gironde,REP+,CE1,Français,12,14,1.75,1,56.59,56.0
2018,49,Lille,Gironde,REP+,CE1,Mathématiques,12,14,1.75,1,63.13,50.47
2018,49,Lille,Gironde,REP+,CM1,Français,13,14,1.75,1,68.67,67.55
2018,49,Lille,Gironde,REP+,CM1,Mathématiques,13,14,1.75,1,63.09,55.37
2018,49,Lille,Gironde,REP+,CM2,Français,16,14,1.75,1,76.62,65.18
2018,49,Lille,Gironde,REP+,CM2,Mathématiques,12,14,1.75,1,64.16,60.57
2018,49,Lille,Gironde,REP+,6e,Français,12,14,1.75,1,82.59,71.81
2018,49,Lille,Gironde,REP+,6e,Mathématiques,19,14,1.75,0,61.36,56.21
2018,50,Bordeaux,Hérault,Hors EP,CP,Français,28,26,2.69,0,64.59,55.43
2018,50,Bordeaux,Hérault,Hors EP,CP,Mathématiques,28,26,2.69,0,53.13,51.8
2018,50,Bordeaux,Hérault,Hors EP,CE1,Français,29,26,2.69,0,65.4,51.4
2018,50,Bordeaux,Hérault,Hors EP,CE1,Mathématiques,30,26,2.69,0,64.16,55.0
2018,50,Bordeaux,Hérault,Hors EP,CM1,Français,27,26,2.69,0,67.47,55.75
2018,50,Bordeaux,Hérault,Hors EP,CM1,Mathématiques,27,26,2.69,0,76.75,63.99
2018,50,Bordeaux,Hérault,Hors EP,CM2,Français,30,26,2.69,0,74.1,66.63
2018,50,Bordeaux,Hérault,Hors EP,CM2,Mathématiques,28,26,2.69,0,79.25,66.22
2018,50,Bordeaux,Hérault,Hors EP,6e,Français,24,26,2.69,0,80.7,67.22
2018,50,Bordeaux,Hérault,Hors EP,6e,Mathématiques,25,26,2.69,0,84.87,70.38
2018,51,Nantes,Loire,Hors EP,CP,Français,18,17,-13.54,0,71.01,51.66
2018,51,Nantes,Loire,Hors EP,CP,Mathématiques,20,17,-13.54,0,74.14,63.15
2018,51,Nantes,Loire,Hors EP,CE1,Français,20,17,-13.54,0,77.19,66.67
2018,51,Nantes,Loire,Hors EP,CE1,Mathématiques,18,17,-13.54,0,61.13,59.78
2018,51,Nantes,Loire,Hors EP,CM1,Français,19,17,-13.54,0,74.92,66.58
2018,51,Nantes,Loire,Hors EP,CM1,Mathématiques,18,17,-13.54,0,75.0,69.03
2018,51,Nantes,Loire,Hors EP,CM2,Français,16,17,-13.54,0,90.09,69.27
2018,51,Nantes,Loire,Hors EP,CM2,Mathématiques,17,17,-13.54,0,91.03,82.54
2018,51,Nantes,Loire,Hors EP,6e,Français,19,17,-13.54,0,85.24,70.32
2018,51,Nantes,Loire,Hors EP,6e,Mathématiques,19,17,-13.54,0,86.64,73.46
2018,52,Paris,Maine-et-Loire,REP,CP,Français,21,21,-6.2,0,48.4,46.96
2018,52,Paris,Maine-et-Loire,REP,CP,Mathématiques,17,21,-6.2,1,63.76,56.41
2018,52,Paris,Maine-et-Loire,REP,CE1,Français,23,21,-6.2,0,59.04,48.59
2018,52,Paris,Maine-et-Loire,REP,CE1,Mathématiques,21,21,-6.2,0,52.07,47.52
2018,52,Paris,Maine-et-Loire,REP,CM1,Français,20,21,-6.2,0,63.24,62.47
2018,52,Paris,Maine-et-Loire,REP,CM1,Mathématiques,17,21,-6.2,1,70.47,59.64
2018,52,Paris,Maine-et-Loire,REP,CM2,Français,18,21,-6.2,1,86.2,76.76
2018,52,Paris,Maine-et-Loire,REP,CM2,Mathématiques,23,21,-6.2,0,74.96,60.82
2018,52,Paris,Maine-et-Loire,REP,6e,Français,19,21,-6.2,0,71.06,59.44
2018,52,Paris,Maine-et-Loire,REP,6e,Mathématiques,17,21,-6.2,1,78.5,63.12
2018,53,Lyon,Moselle,Hors EP,CP,Français,27,19,-11.01,0,60.55,56.53
2018,53,Lyon,Moselle,Hors EP,CP,Mathématiques,17,19,-11.01,0,75.36,71.84
2018,53,Lyon,Moselle,Hors EP,CE1,Français,21,19,-11.01,0,65.92,60.88
2018,53,Lyon,Moselle,Hors EP,CE1,Mathématiques,17,19,-11.01,0,78.26,72.26
2018,53,Lyon,Moselle,Hors EP,CM1,Français,20,19,-11.01,0,67.91,56.26
2018,53,Lyon,Moselle,Hors EP,CM1,Mathématiques,22,19,-11.01,0,79.54,74.63
2018,53,Lyon,Moselle,Hors EP,CM2,Français,16,19,-11.01,0,87.04,79.26
2018,53,Lyon,Moselle,Hors EP,CM2,Mathématiques,16,19,-11.01,0,82.64,72.57
2018,53,Lyon,Moselle,Hors EP,6e,Français,19,19,-11.01,0,81.44,68.75
2018,53,Lyon,Moselle,Hors EP,6e,Mathématiques,19,19,-11.01,0,86.11,70.74
2018,54,Lille,Nord,Hors EP,CP,Français,23,24,-3.65,0,67.48,51.28
2018,54,Lille,Nord,Hors EP,CP,Mathématiques,25,24,-3.65,0,62.26,57.53
2018,54,Lille,Nord,Hors EP,CE1,Français,26,24,-3.65,0,59.57,45.64
2018,54,Lille,Nord,Hors EP,CE1,Mathématiques,25,24,-3.65,0,66.23,60.89
2018,54,Lille,Nord,Hors EP,CM1,Français,23,24,-3.65,0,80.05,74.1
2018,54,Lille,Nord,Hors EP,CM1,Mathématiques,25,24,-3.65,0,71.09,52.8
2018,54,Lille,Nord,Hors EP,CM2,Français,26,24,-3.65,0,84.86,75.93
2018,54,Lille,Nord,Hors EP,CM2,Mathématiques,22,24,-3.65,0,82.99,75.74
2018,54,Lille,Nord,Hors EP,6e,Français,28,24,-3.65,0,78.62,67.33
2018,54,Lille,Nord,Hors EP,6e,Mathématiques,26,24,-3.65,0,81.62,64.91
2018,55,Bordeaux,Paris,Hors EP,CP,Français,25,27,2.64,0,72.67,59.91
2018,55,Bordeaux,Paris,Hors EP,CP,Mathématiques,25,27,2.64,0,63.07,62.28
2018,55,Bordeaux,Paris,Hors EP,CE1,Français,22,27,2.64,0,66.82,50.25
2018,55,Bordeaux,Paris,Hors EP,CE1,Mathématiques,26,27,2.64,0,61.08,54.61
2018,55,Bordeaux,Paris,Hors EP,CM1,Français,28,27,2.64,0,70.43,64.05
2018,55,Bordeaux,Paris,Hors EP,CM1,Mathématiques,25,27,2.64,0,76.04,69.08
2018,55,Bordeaux,Paris,Hors EP,CM2,Français,24,27,2.64,0,81.16,75.41
2018,55,Bordeaux,Paris,Hors EP,CM2,Mathématiques,27,27,2.64,0,69.93,65.83
2018,55,Bordeaux,Paris,Hors EP,6e,Français,23,27,2.64,0,94.17,84.16
2018,55,Bordeaux,Paris,Hors EP,6e,Mathématiques,27,27,2.64,0,81.92,69.66
2018,56,Nantes,Puy-de-Dôme,REP+,CP,Français,15,15,10.46,1,57.48,48.12
2018,56,Nantes,Puy-de-Dôme,REP+,CP,Mathématiques,13,15,10.46,1,49.03,51.99
2018,56,Nantes,Puy-de-Dôme,REP+,CE1,Français,21,15,10.46,0,58.97,46.97
2018,56,Nantes,Puy-de-Dôme,REP+,CE1,Mathématiques,18,15,10.46,1,67.66,58.72
2018,56,Nantes,Puy-de-Dôme,REP+,CM1,Français,16,15,10.46,1,61.22,57.96
2018,56,Nantes,Puy-de-Dôme,REP+,CM1,Mathématiques,13,15,10.46,1,68.15,53.54
2018,56,Nantes,Puy-de-Dôme,REP+,CM2,Français,17,15,10.46,1,79.87,65.39
2018,56,Nantes,Puy-de-Dôme,REP+,CM2,Mathématiques,13,15,10.46,1,62.55,56.2
2018,56,Nantes,Puy-de-Dôme,REP+,6e,Français,15,15,10.46,1,73.28,67.09
2018,56,Nantes,Puy-de-Dôme,REP+,6e,Mathématiques,15,15,10.46,1,72.41,61.47
2018,57,Paris,Saône-et-Loire,Hors EP,CP,Français,23,24,7.43,0,68.54,62.34
2018,57,Paris,Saône-et-Loire,Hors EP,CP,Mathématiques,25,24,7.43,0,65.55,55.67
2018,57,Paris,Saône-et-Loire,Hors EP,CE1,Français,27,24,7.43,0,71.27,48.88
2018,57,Paris,Saône-et-Loire,Hors EP,CE1,Mathématiques,29,24,7.43,0,50.28,46.11
2018,57,Paris,Saône-et-Loire,Hors EP,CM1,Français,29,24,7.43,0,71.56,56.33
2018,57,Paris,Saône-et-Loire,Hors EP,CM1,Mathématiques,23,24,7.43,0,80.01,59.8
2018,57,Paris,Saône-et-Loire,Hors EP,CM2,Français,29,24,7.43,0,77.74,61.9
2018,57,Paris,Saône-et-Loire,Hors EP,CM2,Mathématiques,25,24,7.43,0,74.01,69.66
2018,57,Paris,Saône-et-Loire,Hors EP,6e,Français,28,24,7.43,0,76.16,64.77
2018,57,Paris,Saône-et-Loire,Hors EP,6e,Mathématiques,24,24,7.43,0,90.31,69.66
2018,58,Lyon,Ain,REP+,CP,Français,15,20,-8.13,1,52.29,51.03
2018,58,Lyon,Ain,REP+,CP,Mathématiques,14,20,-8.13,1,45.21,43.85
2018,58,Lyon,Ain,REP+,CE1,Français,12,20,-8.13,1,58.64,50.33
2018,58,Lyon,Ain,REP+,CE1,Mathématiques,15,20,-8.13,1,68.03,61.54
2018,58,Lyon,Ain,REP+,CM1,Français,18,20,-8.13,1,60.03,52.55
2018,58,Lyon,Ain,REP+,CM1,Mathématiques,18,20,-8.13,1,60.41,60.62
2018,58,Lyon,Ain,REP+,CM2,Français,14,20,-8.13,1,71.74,60.85
