annee,ecole_id,academie,departement,niveau,statut,rep,rep_plus,education_prioritaire,effectif_eleves,taille_moyenne_classe,dedoublement,ips,score_francais,score_mathematiques,score_global,taux_maitrise_francais,taux_maitrise_mathematiques,variable_cible,source,source_url
2017,20,Bordeaux,Hérault,CP,REP,1,0,1,26,19.29,0,56.01,57.87,66.26,62.06,59.4,68.79,62.06,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,20,Bordeaux,Hérault,CE1,REP,1,0,1,26,19.29,0,56.01,65.25,65.57,65.41,63.45,61.91,65.41,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,20,Bordeaux,Hérault,CM1,REP,1,0,1,26,19.29,0,56.01,68.33,68.05,68.19,62.43,66.94,68.19,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,20,Bordeaux,Hérault,CM2,REP,1,0,1,26,19.29,0,56.01,81.72,81.19,81.46,74.06,75.02,81.46,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,20,Bordeaux,Hérault,6e,REP,1,0,1,26,19.29,0,56.01,81.45,83.19,82.32,67.69,73.23,82.32,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,21,Nantes,Puy-de-Dôme,CP,REP,1,0,1,13,18.53,0,61.93,51.76,37.9,44.83,52.06,53.46,44.83,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,21,Nantes,Puy-de-Dôme,CE1,REP,1,0,1,13,18.53,0,61.93,67.48,63.24,65.36,67.1,54.76,65.36,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,21,Nantes,Puy-de-Dôme,CM1,REP,1,0,1,13,18.53,0,61.93,71.19,69.58,70.38,67.49,68.48,70.38,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,21,Nantes,Puy-de-Dôme,CM2,REP,1,0,1,13,18.53,0,61.93,79.07,79.75,79.41,70.6,75.82,79.41,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,21,Nantes,Puy-de-Dôme,6e,REP,1,0,1,13,18.53,0,61.93,90.85,84.97,87.91,78.05,81.12,87.91,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,22,Lille,Moselle,CP,Hors EP,0,0,0,26,24.55,0,73.84,64.27,68.53,66.4,61.54,60.83,66.4,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,22,Lille,Moselle,CE1,Hors EP,0,0,0,26,24.55,0,73.84,68.09,67.9,67.99,59.4,66.72,67.99,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,22,Lille,Moselle,CM1,Hors EP,0,0,0,26,24.55,0,73.84,74.68,77.27,75.98,60.7,67.4,75.98,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,22,Lille,Moselle,CM2,Hors EP,0,0,0,26,24.55,0,73.84,74.52,69.21,71.86,71.15,64.35,71.86,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,22,Lille,Moselle,6e,Hors EP,0,0,0,26,24.55,0,73.84,86.96,84.33,85.65,79.69,71.31,85.65,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,23,Paris,Paris,CP,Hors EP,0,0,0,22,20.5,0,76.15,75.91,73.56,74.73,69.91,65.01,74.73,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,23,Paris,Paris,CE1,Hors EP,0,0,0,22,20.5,0,76.15,69.1,62.13,65.62,62.82,59.96,65.62,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,23,Paris,Paris,CM1,Hors EP,0,0,0,22,20.5,0,76.15,82.25,80.46,81.36,72.52,76.31,81.36,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,23,Paris,Paris,CM2,Hors EP,0,0,0,22,20.5,0,76.15,89.08,86.44,87.76,77.74,78.97,87.76,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,23,Paris,Paris,6e,Hors EP,0,0,0,22,20.5,0,76.15,92.6,84.8,88.7,82.55,76.71,88.7,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,24,Lyon,Rhône,CP,REP,1,0,1,23,20.51,0,89.47,55.6,55.06,55.33,47.28,50.81,55.33,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,24,Lyon,Rhône,CE1,REP,1,0,1,23,20.51,0,89.47,62.42,56.13,59.27,64.55,64.16,59.27,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,24,Lyon,Rhône,CM1,REP,1,0,1,23,20.51,0,89.47,65.45,60.1,62.77,64.75,65.31,62.77,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,24,Lyon,Rhône,CM2,REP,1,0,1,23,20.51,0,89.47,70.24,69.24,69.74,74.45,58.47,69.74,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,24,Lyon,Rhône,6e,REP,1,0,1,23,20.51,0,89.47,75.98,72.28,74.13,69.1,70.4,74.13,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,25,Grenoble,Nord,CP,Hors EP,0,0,0,10,15.4,0,89.84,66.18,61.63,63.9,66.49,62.96,63.9,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,25,Grenoble,Nord,CE1,Hors EP,0,0,0,10,15.4,0,89.84,78.02,69.27,73.65,74.76,60.97,73.65,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,25,Grenoble,Nord,CM1,Hors EP,0,0,0,10,15.4,0,89.84,84.06,76.36,80.21,78.63,66.7,80.21,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,25,Grenoble,Nord,CM2,Hors EP,0,0,0,10,15.4,0,89.84,82.23,83.08,82.66,76.53,72.04,82.66,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,25,Grenoble,Nord,6e,Hors EP,0,0,0,10,15.4,0,89.84,100.0,96.77,98.38,88.13,84.88,98.38,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,26,Bordeaux,Gironde,CP,REP,1,0,1,25,12.65,1,91.08,62.32,50.67,56.49,68.07,62.65,56.49,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,26,Bordeaux,Gironde,CE1,REP,1,0,1,25,12.65,1,91.08,72.18,62.43,67.3,67.28,59.31,67.3,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,26,Bordeaux,Gironde,CM1,REP,1,0,1,25,12.65,1,91.08,72.15,65.69,68.92,70.82,64.77,68.92,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,26,Bordeaux,Gironde,CM2,REP,1,0,1,25,12.65,1,91.08,71.28,72.07,71.67,76.1,67.7,71.67,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,26,Bordeaux,Gironde,6e,REP,1,0,1,25,12.65,1,91.08,82.48,79.91,81.2,78.2,65.42,81.2,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,27,Nantes,Loire-Atlantique,CP,Hors EP,0,0,0,16,17.22,0,95.35,64.03,64.38,64.21,64.1,58.3,64.21,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,27,Nantes,Loire-Atlantique,CE1,Hors EP,0,0,0,16,17.22,0,95.35,76.8,79.65,78.22,70.46,65.39,78.22,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,27,Nantes,Loire-Atlantique,CM1,Hors EP,0,0,0,16,17.22,0,95.35,82.92,77.31,80.12,74.68,70.25,80.12,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,27,Nantes,Loire-Atlantique,CM2,Hors EP,0,0,0,16,17.22,0,95.35,80.32,71.86,76.09,76.16,64.78,76.09,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,27,Nantes,Loire-Atlantique,6e,Hors EP,0,0,0,16,17.22,0,95.35,82.46,83.6,83.03,76.81,71.99,83.03,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,28,Lille,Bas-Rhin,CP,Hors EP,0,0,0,23,28.72,0,77.88,61.1,58.43,59.76,64.03,60.23,59.76,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,28,Lille,Bas-Rhin,CE1,Hors EP,0,0,0,23,28.72,0,77.88,71.98,67.9,69.94,66.65,62.26,69.94,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,28,Lille,Bas-Rhin,CM1,Hors EP,0,0,0,23,28.72,0,77.88,76.91,80.9,78.91,70.0,71.32,78.91,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,28,Lille,Bas-Rhin,CM2,Hors EP,0,0,0,23,28.72,0,77.88,79.77,76.78,78.27,77.64,61.2,78.27,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,28,Lille,Bas-Rhin,6e,Hors EP,0,0,0,23,28.72,0,77.88,80.63,75.5,78.07,65.16,65.49,78.07,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,29,Paris,Bouches-du-Rhône,CP,Hors EP,0,0,0,17,16.9,0,57.57,68.74,70.94,69.84,62.22,62.6,69.84,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,29,Paris,Bouches-du-Rhône,CE1,Hors EP,0,0,0,17,16.9,0,57.57,78.51,75.63,77.07,75.55,69.37,77.07,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,29,Paris,Bouches-du-Rhône,CM1,Hors EP,0,0,0,17,16.9,0,57.57,86.16,80.02,83.09,78.26,71.57,83.09,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,29,Paris,Bouches-du-Rhône,CM2,Hors EP,0,0,0,17,16.9,0,57.57,82.53,74.27,78.4,78.51,67.1,78.4,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,29,Paris,Bouches-du-Rhône,6e,Hors EP,0,0,0,17,16.9,0,57.57,89.4,87.02,88.21,85.09,68.05,88.21,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,30,Lyon,Hérault,CP,Hors EP,0,0,0,12,19.27,0,82.74,62.73,56.25,59.49,63.7,56.48,59.49,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,30,Lyon,Hérault,CE1,Hors EP,0,0,0,12,19.27,0,82.74,77.33,74.58,75.95,73.24,69.34,75.95,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,30,Lyon,Hérault,CM1,Hors EP,0,0,0,12,19.27,0,82.74,85.36,86.58,85.97,71.27,67.89,85.97,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,30,Lyon,Hérault,CM2,Hors EP,0,0,0,12,19.27,0,82.74,91.36,94.12,92.74,77.87,74.56,92.74,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,30,Lyon,Hérault,6e,Hors EP,0,0,0,12,19.27,0,82.74,93.3,95.03,94.16,90.5,84.68,94.16,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,31,Grenoble,Puy-de-Dôme,CP,REP,1,0,1,17,13.15,1,57.79,76.22,81.36,78.79,75.9,69.64,78.79,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,31,Grenoble,Puy-de-Dôme,CE1,REP,1,0,1,17,13.15,1,57.79,77.85,78.41,78.13,74.26,76.31,78.13,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,31,Grenoble,Puy-de-Dôme,CM1,REP,1,0,1,17,13.15,1,57.79,75.86,76.82,76.34,73.65,71.6,76.34,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,31,Grenoble,Puy-de-Dôme,CM2,REP,1,0,1,17,13.15,1,57.79,69.97,68.31,69.14,64.76,59.33,69.14,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,31,Grenoble,Puy-de-Dôme,6e,REP,1,0,1,17,13.15,1,57.79,91.57,96.48,94.03,87.53,84.63,94.03,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,32,Bordeaux,Moselle,CP,REP,1,0,1,22,12.0,1,77.56,67.27,60.06,63.67,64.89,58.52,63.67,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,32,Bordeaux,Moselle,CE1,REP,1,0,1,22,12.0,1,77.56,82.09,83.67,82.88,75.51,75.89,82.88,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,32,Bordeaux,Moselle,CM1,REP,1,0,1,22,12.0,1,77.56,73.2,70.39,71.79,64.91,65.26,71.79,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,32,Bordeaux,Moselle,CM2,REP,1,0,1,22,12.0,1,77.56,74.64,67.64,71.14,72.29,65.56,71.14,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,32,Bordeaux,Moselle,6e,REP,1,0,1,22,12.0,1,77.56,75.96,73.47,74.71,75.15,72.2,74.71,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,33,Nantes,Paris,CP,REP+,0,1,1,22,12.0,1,76.82,64.71,67.86,66.28,67.69,63.61,66.28,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,33,Nantes,Paris,CE1,REP+,0,1,1,22,12.0,1,76.82,64.4,61.12,62.76,63.95,58.76,62.76,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,33,Nantes,Paris,CM1,REP+,0,1,1,22,12.0,1,76.82,66.4,65.41,65.91,62.46,59.97,65.91,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,33,Nantes,Paris,CM2,REP+,0,1,1,22,12.0,1,76.82,75.4,71.79,73.6,71.76,67.91,73.6,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,33,Nantes,Paris,6e,REP+,0,1,1,22,12.0,1,76.82,74.87,70.95,72.91,76.16,61.6,72.91,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,34,Lille,Rhône,CP,Hors EP,0,0,0,10,18.14,0,70.35,74.34,61.65,67.99,71.62,66.17,67.99,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,34,Lille,Rhône,CE1,Hors EP,0,0,0,10,18.14,0,70.35,70.8,67.28,69.04,64.55,60.17,69.04,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,34,Lille,Rhône,CM1,Hors EP,0,0,0,10,18.14,0,70.35,81.41,85.12,83.26,82.33,74.53,83.26,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,34,Lille,Rhône,CM2,Hors EP,0,0,0,10,18.14,0,70.35,96.45,94.59,95.52,92.53,81.95,95.52,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,34,Lille,Rhône,6e,Hors EP,0,0,0,10,18.14,0,70.35,94.46,93.93,94.19,96.84,85.27,94.19,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,35,Paris,Nord,CP,Hors EP,0,0,0,24,15.8,0,84.72,69.14,68.25,68.7,66.45,65.76,68.7,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,35,Paris,Nord,CE1,Hors EP,0,0,0,24,15.8,0,84.72,77.91,68.16,73.04,75.2,60.42,73.04,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,35,Paris,Nord,CM1,Hors EP,0,0,0,24,15.8,0,84.72,76.51,74.28,75.39,71.89,65.73,75.39,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2017,35,Paris,Nord,CM2,Hors EP,0,0,0,24,15.8,0,84.72,91.74,84.37,88.06,80.59,73.03,88.06,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
